danm_id,commercial_name,active,inscription_date,registry_number,nombre_comercial_second,status,formula,active_ingredient,concentration,pharmaceutical_form_name,pharmaceutical_company,level_price,range_price,minimum_price_presentation,maximum_price_presentation,ranges_prices
N002217122019,RENUVIT GINKGO BILOBA CON GINSENG CAPSULAS DE GELATINA BLANDA,A,2019/12/17,N002217122019,RENUVIT GINKGO BILOBA CON GINSENG CAPSULAS DE GELATINA BLANDA,A,Extracto de Ginkgo biloba (hojas) 50 mg. + Extracto de Panax ginseng / Ginseng (Raíz) 100 mg.,Extracto de Ginkgo biloba (hojas) + Extracto de Panax ginseng / Ginseng (Raíz),50 mg. + 100 mg.,CAPSULAS DE GELATINA BLANDA,FARMAGELATINA S.A.,,,,,
N002219092007,DOUBLE STRENGTH SAW PALMETTO COMPLEX CAPSULA,A,2007/09/19,,,,,,,,,0.73,0.73,22,22,$22.00 - $22.00
N002228052003,ARTRICAPS- VID CAPSULA,A,2003/06/20,N002228052003,ARTRICAPS- VID CAPSULA,A,VALERIANA OFFICINALIS  25.703 mg. + LARREA TRIDENTATA 25.703 mg. + FRUTO DE PIMIENTO ROJO (CAPSICUM ANNUUM) 7.253 mg. + CORTEZA DE OLMO AMERICANO (ULMUS FULVA) 25.703 mg. + HOJA DE ALFALFA ( MEDICAGO SATIVA) 25.703 mg. + RAIZA DE ZARZAPARRILLA (SMILAX OFFINALIS) 25.703 mg. + SILAX ALBA 38.55 mg. + CIMIFUGA D4 25.703 mg. + VALERIANA OFFICINALIS  25.703 mg. + LARREA TRIDENTATA 25.703 mg. + FRUTO DE PIMIENTO ROJO (CAPSICUM ANNUUM) 7.253 mg. + CORTEZA DE OLMO AMERICANO (ULMUS FULVA) 25.703 mg. + HOJA DE ALFALFA ( MEDICAGO SATIVA) 25.703 mg. + RAIZA DE ZARZAPARRILLA (SMILAX OFFINALIS) 25.703 mg. + SILAX ALBA 38.55 mg. + CIMIFUGA D4 25.703 mg.,VALERIANA OFFICINALIS  + LARREA TRIDENTATA + FRUTO DE PIMIENTO ROJO (CAPSICUM ANNUUM) + CORTEZA DE OLMO AMERICANO (ULMUS FULVA) + HOJA DE ALFALFA ( MEDICAGO SATIVA) + RAIZA DE ZARZAPARRILLA (SMILAX OFFINALIS) + SILAX ALBA + CIMIFUGA D4 + VALERIANA OFFICINALIS  + LARREA TRIDENTATA + FRUTO DE PIMIENTO ROJO (CAPSICUM ANNUUM) + CORTEZA DE OLMO AMERICANO (ULMUS FULVA) + HOJA DE ALFALFA ( MEDICAGO SATIVA) + RAIZA DE ZARZAPARRILLA (SMILAX OFFINALIS) + SILAX ALBA + CIMIFUGA D4,25.703 mg. + 25.703 mg. + 7.253 mg. + 25.703 mg. + 25.703 mg. + 25.703 mg. + 38.55 mg. + 25.703 mg. + 25.703 mg. + 25.703 mg. + 7.253 mg. + 25.703 mg. + 25.703 mg. + 25.703 mg. + 38.55 mg. + 25.703 mg.,CAPSULA,LABORATORIOS COFASA,0.76,0.76,22.68,22.68,$22.68 - $22.68
N002229072021,VITALIFE® TURMERIC CAPSULAS,A,2021/07/29,,,,,,,,,,,,,
N002302062016,OVARINA CAPSULA,A,2016/06/02,N002302062016,OVARINA CAPSULA,A,"Extracto de hoja de Desmodium molliculum 70 mg. + Croton lechleri/Sangre de drago (Látex de corteza) extracto 35 mg. + Bryophyllum gastonis bonnieri/Dulcamara (hojas) extracto 30 mg. + EXTRACTO DE URTICA DIOICA 45 mg. + UÑA DE GATO, EXTRACTO (UNCARIA TOMENTOSA) 50 mg.","Extracto de hoja de Desmodium molliculum + Croton lechleri/Sangre de drago (Látex de corteza) extracto + Bryophyllum gastonis bonnieri/Dulcamara (hojas) extracto + EXTRACTO DE URTICA DIOICA + UÑA DE GATO, EXTRACTO (UNCARIA TOMENTOSA)",70 mg. + 35 mg. + 30 mg. + 45 mg. + 50 mg.,CAPSULA,"CARVAGU, S.A.",0.45,0.45,18.09,18.09,$18.09 - $18.09
N002303102007,COLON CLEANSER NUTRICENTER  CAPSULA,A,2007/10/12,N002303102007,COLON CLEANSER NUTRICENTER  CAPSULA,A,EXTRACTO DE ALOE VERA 4 mg. + CASCARA SAGRADA 8 mg. + CASCARA DE PSYLLIUM EN POLVO  2600 mg.,EXTRACTO DE ALOE VERA + CASCARA SAGRADA + CASCARA DE PSYLLIUM EN POLVO ,4 mg. + 8 mg. + 2600 mg.,CAPSULA,LABORATORIOS VIJOSA,,,,,
N002308052014,KAMOMED SOLUCION HIDROALCOHOLICA PARA PULVERIZACION BUCAL,A,2014/05/08,N002308052014,KAMOMED SOLUCION HIDROALCOHOLICA PARA PULVERIZACION BUCAL,A,"ACEITE DE MANZANILLA 0.7 mg. + EXTRACTO LIQUIDO DE FLORES LIGULADAS DE MANZANILLA 183.25 mg. + EXTRACTO LIQUIDO DE FLORES DE MANZANILLA , MATRICARIA CHAMOMILLA (1:4) 183.25 mg. + ACEITE DE ANIS 7 mg. + Mentol 0.9 mg.","ACEITE DE MANZANILLA + EXTRACTO LIQUIDO DE FLORES LIGULADAS DE MANZANILLA + EXTRACTO LIQUIDO DE FLORES DE MANZANILLA , MATRICARIA CHAMOMILLA (1:4) + ACEITE DE ANIS + Mentol",0.7 mg. + 183.25 mg. + 183.25 mg. + 7 mg. + 0.9 mg.,SOLUCION,LABORATORIO QUIMICO FARMACEUTICO MEDITECH LABORATORIES DE CENTRO AMERICA,,,,,
N002309072020,FLEXOFYTOL CAPSULAS  BLANDAS,A,2020/07/09,N002309072020,FLEXOFYTOL CAPSULAS  BLANDAS,A,Extracto de Curcuma longa/cúrcuma (rizoma) 47 mg.,Extracto de Curcuma longa/cúrcuma (rizoma),47 mg.,CAPSULA DE GELATINA BLANDA,"AYANDA GMBH & CO, KG. ",,,,,
N002311062015,ECHINACEA FG CAPSULAS DE GELATINA BLANDA,A,2015/06/11,N002311062015,ECHINACEA FG CAPSULAS DE GELATINA BLANDA,A,EXTRACTO DE ECHINACEA 250 mg. + EXTRACTO DE ECHINACEA 250 mg.,EXTRACTO DE ECHINACEA + EXTRACTO DE ECHINACEA,250 mg. + 250 mg.,CAPSULA DE GELATINA BLANDA,"FARMACAPS, S.A.",,,,,
N002312072018,RENUVIT ACEITE DE AJO 200mg CAPSULAS BLANDAS,A,2018/07/12,N002312072018,RENUVIT ACEITE DE AJO 200mg CAPSULAS BLANDAS,A,Aceite de Allium sativum/Ajo (bulbo) 200 mg.,Aceite de Allium sativum/Ajo (bulbo),200 mg.,CAPSULA DE GELATINA BLANDA,FARMAGELATINA S.A.,0.29,0.29,8.8,8.8,$8.80 - $8.80
N002314122017,NERVO RELAX CAPSULAS,A,2017/12/14,,,,,,,,,,,,,
N002315122022,HERBATOS JARABE ,A,2022/12/15,,,,,,,,,,,,,
N002329072021,GINKGO BILOBA 80mg ADIUVO CAPSULAS,A,2021/07/29,,,,,,,,,,,,,
N002330072010,FOREVER GARLIC THYME CAPSULAS DE GELATINA BLANDA SUPLEMENTO DIETETICO,A,2010/07/30,,,,,,,,,0.15,0.15,14.72,14.72,$14.72 - $14.72
N002404062003,ECHINASIL GOTAS NATURALES ESTIMULANTE DE LAS DEFENSAS,A,2003/06/25,N002404062003,ECHINASIL GOTAS NATURALES ESTIMULANTE DE LAS DEFENSAS,A,ECHINACEA 5 g.,ECHINACEA,5 g.,GOTAS,"LABORATORIOS SUIZOS, S.A. DE C.V.",0.32,0.32,9.46,9.46,$9.46 - $9.46
N002412072018,ALOE VITA,A,2018/07/12,N002412072018,ALOE VITA,A,Gel de Aloe vera/Aloe (hojas) 30 ml.,Gel de Aloe vera/Aloe (hojas),30 ml.,SOLUCION,LABORATORIOS FARMACEUTICOS RAZEL,,,,,
N002415122022,ARPIDOLOR 1000 TABLETAS RECUBIERTAS,A,2022/12/15,,,,,,,,,,,,,
N002417042002,VITASEX GERIATRICO H3 + GINSENG FARMANAT´S CAPSULA BLANDA.,A,2002/04/16,N002417042002,VITASEX GERIATRICO H3 + GINSENG FARMANAT´S CAPSULA BLANDA.,A,VITAMINA B6 (PIRIDOXINA CLORHIDRATO) 1.5 mg. + VITAMINA E ACETATO 10 mg. + GINSENG 75 mg. + Pantotenato de calcio 5 mg. + HEMATOPORFIRINA 0.2 mg. + L-METIONINA 15 mg. + Ácido ascórbico (Vitamina C) 75 mg. + Procaína clorhidrato 75 mg. + Folacina 0.5 mg. + Tiamina clorhidrato 5 mg. + Colecalciferol 400 UI + Cianocobalamina 1 mcg. + SULFATO DE MAGNESIO 14.86 mg. + Sulfato de zinc 1.24 mg. + Fosfato de calcio tribásico 200 mg. + Riboflavina 2.5 mg. + MIOINOSITOL 15 mg. + YODURO DE POTASIO 0.098 mg. + NIACINAMIDA 40 mg. + SULFATO DE POTASIO 4.4 mg. + FUMARATO DE HIERRO 30 mg. + COLINA BITARTRATO 31.4 mg. + VITAMINA A PALMITATO 1000 UI,VITAMINA B6 (PIRIDOXINA CLORHIDRATO) + VITAMINA E ACETATO + GINSENG + Pantotenato de calcio + HEMATOPORFIRINA + L-METIONINA + Ácido ascórbico (Vitamina C) + Procaína clorhidrato + Folacina + Tiamina clorhidrato + Colecalciferol + Cianocobalamina + SULFATO DE MAGNESIO + Sulfato de zinc + Fosfato de calcio tribásico + Riboflavina + MIOINOSITOL + YODURO DE POTASIO + NIACINAMIDA + SULFATO DE POTASIO + FUMARATO DE HIERRO + COLINA BITARTRATO + VITAMINA A PALMITATO,1.5 mg. + 10 mg. + 75 mg. + 5 mg. + 0.2 mg. + 15 mg. + 75 mg. + 75 mg. + 0.5 mg. + 5 mg. + 400 UI + 1 mcg. + 14.86 mg. + 1.24 mg. + 200 mg. + 2.5 mg. + 15 mg. + 0.098 mg. + 40 mg. + 4.4 mg. + 30 mg. + 31.4 mg. + 1000 UI,CAPSULA DE GELATINA BLANDA,LABORATORIOS FARMACAPS,0.46,0.46,13.05,30.46,$13.05 - $30.46
N002418082010,GINSENG CON JALEA REAL SAIMED JARABE,A,2010/08/18,N002418082010,GINSENG CON JALEA REAL SAIMED JARABE,A,GINSENG 200 mg. + JALEA REAL 300 mg.,GINSENG + JALEA REAL,200 mg. + 300 mg.,JARABE,M/S CAPLIN POINT LABORATORIES LTD,0.11,0.11,10.76,10.76,$10.76 - $10.76
N002423072015,HOJA DE SEN 307 mg PHARMA NATURA CAPSULAS,A,2015/07/23,N002423072015,HOJA DE SEN 307 mg PHARMA NATURA CAPSULAS,A,cassia angustifolia/Sen (hoja) 307 mg.,cassia angustifolia/Sen (hoja),307 mg.,CAPSULAS,LABORATORIOS MEDIKEM,0.35,0.35,5.24,5.25,$5.24 - $5.25
N002423072020,RENUVIT ACEITE DE AJO CON PEREJIL CAPSULAS DE GELATINA BLANDA,A,2020/07/23,N002423072020,RENUVIT ACEITE DE AJO CON PEREJIL CAPSULAS DE GELATINA BLANDA,A,Aceite de Allium sativum/Ajo (bulbo) 200 mg. + ACEITE DE SEMILLAS DE PEREJIL 100 mg.,Aceite de Allium sativum/Ajo (bulbo) + ACEITE DE SEMILLAS DE PEREJIL,200 mg. + 100 mg.,CAPSULA DE GELATINA BLANDA,FARMAGELATINA S.A.,,,,,
N002429072021,NUTRI-FORTTE LAXANTE CON EXTRACTO DE CIRUELA CÁPSULAS DE GELATINA SUAVE ,A,2021/07/29,,,,,,,,,,,,,
N002508032006,CASCARA SAGRADA NUTRICENTER 450 mg CAPSULA,A,2006/03/08,N002508032006,CASCARA SAGRADA NUTRICENTER 450 mg CAPSULA,A,CASCARA SAGRADA 64.29 mg.,CASCARA SAGRADA,64.29 mg.,CAPSULAS,LABORATORIOS VIJOSA,,,,,
N002512082021,P-X CAPSULA.,A,2021/08/12,,,,,,,,,,,,,
N002513062013,PURE ARTICHOKE EXTRACT 600 mg CAPSULA ,A,2013/06/13,N002513062013,PURE  ARTICHOKE  EXTRACT  NUTRICENTER  600 mg CAPSULA ,A,EXTRACTO DE ALCACHOFA 600 mg.,EXTRACTO DE ALCACHOFA,600 mg.,CAPSULA,LABORATORIOS VIJOSA,0.42,0.42,25,25,$25.00 - $25.00
N002516062016,VARILIVE CAPSULA,A,2016/06/16,N002516062016,VARILIVE CAPSULA,A,Extracto de hoja de Desmodium molliculum 40 mg. + Extracto de Aesculus hippocastanum/ Castaño de indias (semillas) 35 mg. + Extracto de hojas de Centella asiatica 35 mg.,Extracto de hoja de Desmodium molliculum + Extracto de Aesculus hippocastanum/ Castaño de indias (semillas) + Extracto de hojas de Centella asiatica,40 mg. + 35 mg. + 35 mg.,CAPSULA,"CARVAGU, S.A.",0.35,0.35,14.12,14.12,$14.12 - $14.12
N002517042002,ACIDO GLUTAMICO + FOSFORO 200 mg/25 mg FARMANATS CAPSULA BLANDA.,A,2002/04/17,N002517042002,ACIDO GLUTAMICO + FOSFORO 200 mg/25 mg FARMANATS CAPSULA BLANDA.,A,Trifosfato de adenosina 2 mg. + Ácido glutámico 200 mg. + Fosfato de calcio tribásico 25 mg. + VITAMINA B1 10 mg.,Trifosfato de adenosina + Ácido glutámico + Fosfato de calcio tribásico + VITAMINA B1,2 mg. + 200 mg. + 25 mg. + 10 mg.,CAPSULA DE GELATINA BLANDA,"FARMACAPS, S.A.",0.25,0.25,8.92,14.51,$8.92 - $14.51
N002523072015,GINKGO BILOBA + GINSENG 80 mg/100 mg PHARMA NATURA CAPSULAS,A,2015/07/23,N002523072015,GINKGO BILOBA + GINSENG 80 mg/100 mg PHARMA NATURA CAPSULAS,A,EXTRACTO DE GINKGO BILOBA 80 mg. + GINSENG EN POLVO 100 mg.,EXTRACTO DE GINKGO BILOBA + GINSENG EN POLVO,80 mg. + 100 mg.,CAPSULAS,LABORATORIOS MEDIKEM,0.31,0.31,12.5,14.77,$12.50 - $14.77
N002523082018,SILIMARINA 150 mg PHARMA NATURA CAPSULAS,A,2018/08/23,N002523082018,SILIMARINA 150 mg PHARMA NATURA CAPSULAS,A,Silimarina 150 mg.,Silimarina,150 mg.,CAPSULAS,LABORATORIOS MEDIKEM,,,12.95,12.95,$12.95 - $12.95
N002526052014,BOOM TREE CAPSULAS,A,2014/05/26,N002526052014,BOOM TREE CAPSULAS,A,MORINGA (MORINGA OLEIFERA) 450 mg.,MORINGA (MORINGA OLEIFERA),450 mg.,CAPSULA,LABORATORIOS FARMACEUTICOS RAZEL,,,,,
N002530072020,CISTICRAN® NOX PAC 72 mg/100 mg JARABE,A,2020/07/30,N002530072020,CISTICRAN® NOX PAC 72 mg/100 mg JARABE,A,Noxamicina 100 mg. + Extracto de Arándano rojo americano/ Vaccinium macrocarpon (fruto) 90 mg.,Noxamicina + Extracto de Arándano rojo americano/ Vaccinium macrocarpon (fruto),100 mg. + 90 mg.,JARABE,LABOMAR SRL. (35/1),,,,,
N002612082021,ART-A CAPSULAS,A,2021/08/12,,,,,,,,,,,,,
N002613062013,HORSE CHESTNUT GNC CAPSULAS,A,2013/06/13,N002613062013,HORSE CHESTNUT GNC CAPSULAS,A,EXTRACTO DE CASTAÑA DE CABALLO 300 mg.,EXTRACTO DE CASTAÑA DE CABALLO,300 mg.,CAPSULA,NUTRA MANUFACTURING INC.,0.34,0.34,34.5,34.5,$34.50 - $34.50
N002613082020,MACA 500 PHARMA-NATURA ,A,2020/08/13,N002613082020,MACA 500 PHARMA-NATURA ,A,Extracto de Lepidium meyenii/ Maca (Raíz) 500 mg.,Extracto de Lepidium meyenii/ Maca (Raíz),500 mg.,CAPSULA,LABORATORIOS MEDIKEM,,,,,
N002616072003,COLOKLIN (COLON CLEAN) TABLETAS,A,2003/07/30,N002616072003,COLOKLIN (COLON CLEAN) TABLETAS,A,HARINA DE TRIGO 5 mg. + Mezcla natural de carotenoides 5 mg. + PECTINA CITRICA 10 mg. + CASCARA DE NOGAL NEGRO 5 mg. + BENTONITA 10 mg. + EXTRACTO SECO DE SELLO DORADO 5 mg. + Lactobacillus acidophilus 1 mg. + NARANJA FC1 5 mg. + CASCARA SAGRADA 5 mg. + EXTRACTO DE RUIBARBO 5 mg. + CASCARA DE SEMILLA DE PSYLLIUM 100 mg. + CAMBRON 5 mg. + CORRIGENTIA 5 mg. + HARINA DE TRIGO 5 mg. + Mezcla natural de carotenoides 5 mg. + PECTINA CITRICA 10 mg. + CASCARA DE NOGAL NEGRO 5 mg. + BENTONITA 10 mg. + EXTRACTO SECO DE SELLO DORADO 5 mg. + Lactobacillus acidophilus 1 mg. + NARANJA FC1 5 mg. + CASCARA SAGRADA 5 mg. + EXTRACTO DE RUIBARBO 5 mg. + CASCARA DE SEMILLA DE PSYLLIUM 100 mg. + CAMBRON 5 mg. + CORRIGENTIA 5 mg.,HARINA DE TRIGO + Mezcla natural de carotenoides + PECTINA CITRICA + CASCARA DE NOGAL NEGRO + BENTONITA + EXTRACTO SECO DE SELLO DORADO + Lactobacillus acidophilus + NARANJA FC1 + CASCARA SAGRADA + EXTRACTO DE RUIBARBO + CASCARA DE SEMILLA DE PSYLLIUM + CAMBRON + CORRIGENTIA + HARINA DE TRIGO + Mezcla natural de carotenoides + PECTINA CITRICA + CASCARA DE NOGAL NEGRO + BENTONITA + EXTRACTO SECO DE SELLO DORADO + Lactobacillus acidophilus + NARANJA FC1 + CASCARA SAGRADA + EXTRACTO DE RUIBARBO + CASCARA DE SEMILLA DE PSYLLIUM + CAMBRON + CORRIGENTIA,5 mg. + 5 mg. + 10 mg. + 5 mg. + 10 mg. + 5 mg. + 1 mg. + 5 mg. + 5 mg. + 5 mg. + 100 mg. + 5 mg. + 5 mg. + 5 mg. + 5 mg. + 10 mg. + 5 mg. + 10 mg. + 5 mg. + 1 mg. + 5 mg. + 5 mg. + 5 mg. + 100 mg. + 5 mg. + 5 mg.,TABLETAS,LABORATORIOS HEALTHCO,0.83,0.83,16.63,45,$16.63 - $45.00
N002619062014,INMUNOLIFE CAPSULAS,A,2014/06/19,N002619062014,INMUNOLIFE CAPSULAS,A,RAIZ  DE  EQUINACEA PURPUREA 18.4 mg. + SEMILLAS DE FENOGRECO 184 mg. + EBANO O PALO DE ARCO(TABEBUIA IMPETIGINOSA)(CORTEZA INTERNA) 18.4 mg.,RAIZ  DE  EQUINACEA PURPUREA + SEMILLAS DE FENOGRECO + EBANO O PALO DE ARCO(TABEBUIA IMPETIGINOSA)(CORTEZA INTERNA),18.4 mg. + 184 mg. + 18.4 mg.,CAPSULAS DE GELATINA DURA,LABORATORIOS FARMACEUTICOS RAZEL,,,,,
N002623072015,NUTRILITE SUPLEMENTO A BASE DE TE VERDE,A,2015/07/23,N002623072015,NUTRILITE SUPLEMENTO A BASE DE TE VERDE,A,EXTRACTO DE TE VERDE (CAMELIA SINENSIS) 156.92 mg.,EXTRACTO DE TE VERDE (CAMELIA SINENSIS),156.92 mg.,TABLETA,ACCESS BUSINES GROUP LLC,0.62,0.62,37,37,$37.00 - $37.00
N002627092018,VITOTAL TE VERDE CAPSULAS,A,2018/09/27,N002627092018,VITOTAL TE VERDE CAPSULAS,A,POLVO DE HOJA DE TE VERDE 300 mg.,POLVO DE HOJA DE TE VERDE,300 mg.,CAPSULA,"ALFA VITAMINS LABORATORIES, INC",,,,,
N002631102007,FORMULA COLON SALUDABLE VIJOSA CON FIBRA CAPSULAS,A,2007/10/31,N002631102007,FORMULA COLON SALUDABLE VIJOSA CON FIBRA CAPSULAS,A,Lactobacillus acidophilus 5 mg. + POLVO DE BROCOLI 1 mg. + PECTINA DE MANZANA (FRUTO) 5 mg. + CASCARA DE SEMILLAS DE PSILLIUM 666.7 mg.,Lactobacillus acidophilus + POLVO DE BROCOLI + PECTINA DE MANZANA (FRUTO) + CASCARA DE SEMILLAS DE PSILLIUM,5 mg. + 1 mg. + 5 mg. + 666.7 mg.,CAPSULA,LABORATORIOS VIJOSA,,,,,
N002712082021,BACTOVIR ,A,2021/08/12,,,,,,,,,,,,,
N002713062013,"APICOL, SOLUCION ORAL",A,2013/06/13,N002713062013,"APICOL, SOLUCION ORAL",A,PROPOLEO 200 mg.,PROPOLEO,200 mg.,SOLUCION ORAL,LABORATORIOS FARMACEUTICOS RAZEL,0.39,0.39,11.85,11.85,$11.85 - $11.85
N002714082014,"VITASYM OMEGA 3,6,9 CÁPSULAS",A,2014/08/14,N002714082014,"VITASYM OMEGA 3,6,9 CÁPSULAS",A,ACEITE DE LINAZA 1000 mg.,ACEITE DE LINAZA,1000 mg.,CAPSULAS DE GELATINA BLANDA,"ALFA VITAMINS LABORATORIES, INC",0.21,0.21,12.58,12.58,$12.58 - $12.58
N002720082020,INMUNOLIVE SOLUCIÓN ORAL,A,2020/08/20,N002720082020,INMUNOLIVE SOLUCIÓN ORAL,A,Bryophyllum gastonis bonnieri/Dulcamara (hojas) extracto 2 g.,Bryophyllum gastonis bonnieri/Dulcamara (hojas) extracto,2 g.,SOLUCION ORAL,"CARVAGU, S.A.",,,,,
N002727092018,UROLIVE NATURE`S GARDEN CAPSULAS,A,2018/09/27,N002727092018,UROLIVE NATURE`S GARDEN CAPSULAS,A,Polvo de Urtica dioica/ Ortiga mayor (hoja) 350 mg.,Polvo de Urtica dioica/ Ortiga mayor (hoja),350 mg.,CAPSULA,"CARVAGU, S.A.",,,,,
N002730062016,GINKGO BILOBA GNC 120mg CAPSULAS DE GELATINA DURA,A,2016/06/30,N002730062016,GINKGO BILOBA GNC 120mg CAPSULAS DE GELATINA DURA,A,EXTRACTO DE HOJAS DE GINKGO BILOBA 120 mg.,EXTRACTO DE HOJAS DE GINKGO BILOBA,120 mg.,CAPSULA DE GELATINA DURA,NUTRA MANUFACTURING INC.,0.28,0.28,28.31,28.31,$28.31 - $28.31
N002731082015,FIBRA - FLAT 49.7% POLVO PARA SUSPENSION ORAL,A,2015/08/31,N002731082015,FIBRA - FLAT 49.7% POLVO PARA SUSPENSION ORAL,A,CASCARA DE PSYLLIUM PLANTAGO 49.7 g.,CASCARA DE PSYLLIUM PLANTAGO,49.7 g.,POLVO,"GLOBAL FARMA, S.A.",0.02,0.02,9.25,9.25,$9.25 - $9.25
N002731102007,NATURAL PINEAPPLE ENZYME BROMELAIN 500mg CAPSULAS,A,2007/11/14,N002731102007,NATURAL PINEAPPLE ENZYME BROMELAIN NUTRICENTER 500mg CAPSULAS,A,BROMELAINA 500 mg.,BROMELAINA,500 mg.,CAPSULA,LABORATORIOS VIJOSA,0.28,0.28,17,17,$17.00 - $17.00
N002801102020,GAMALINE V 900 mg CAPSULA DE GELATINA BLANDA,A,2020/10/01,,,,,,,,,,,,,
N002801112018,SENZAMEB JARABE,A,2018/11/01,N002801112018,SENZAMEB JARABE,A,Tintura de Chenopodium abrosoide/ Epazote (hoja) 0.5 ml. + Tintura de Jacaranda mimosifolia/ Jacaranda (hojas) 0.5 ml. + Tintura de Allium sativum/ajo (bulbo) 0.5 ml.,Tintura de Chenopodium abrosoide/ Epazote (hoja) + Tintura de Jacaranda mimosifolia/ Jacaranda (hojas) + Tintura de Allium sativum/ajo (bulbo),0.5 ml. + 0.5 ml. + 0.5 ml.,JARABE,LABORATORIOS FARMACEUTICOS RAZEL,,,,,
N002808092016,COLON LIVE POLVO,A,2016/09/08,N002808092016,COLON LIVE POLVO,A,POLVO DE LINAZA 41.96 g. + Uncaria tomentosa/Uña de gato (corteza) 1 g. + Cassia angustifolia/Sen (hoja) 2 g. + NOPAL 0.5 g. + SEMILLA DE LINAZA 6 g. + ESPIRULINA (ALGA DE SPIRULINA PRATENSIS) 0.05 g. + FRUTO DE MORINDA CITRIFOLIA (NONI) 4 g. + AVENA SATIVA 39.75 g.,POLVO DE LINAZA + Uncaria tomentosa/Uña de gato (corteza) + Cassia angustifolia/Sen (hoja) + NOPAL + SEMILLA DE LINAZA + ESPIRULINA (ALGA DE SPIRULINA PRATENSIS) + FRUTO DE MORINDA CITRIFOLIA (NONI) + AVENA SATIVA,41.96 g. + 1 g. + 2 g. + 0.5 g. + 6 g. + 0.05 g. + 4 g. + 39.75 g.,POLVO,"CARVAGU, S.A.",0.03,0.03,16.46,16.46,$16.46 - $16.46
N002819082021,NUTRAMEDIX EQUINÁCEA CAPSULAS,A,2021/08/19,,,,,,,,,,,,,
N002822032006,CAT`S CLAW (UÑA DE GATO) 500mg NUTRICENTER CAPSULA,A,2006/03/14,N002822032006,CAT`S CLAW (UÑA DE GATO) 500mg NUTRICENTER CAPSULA,A,UÑA DE GATO 125 mg.,UÑA DE GATO,125 mg.,CAPSULA,LABORATORIOS VIJOSA,,,,,
N002904092014,"GINSENG PANAX VESA, EXTRACTO, SOLUCIÓN",A,2014/09/04,N002904092014,"GINSENG PANAX VESA, EXTRACTO, SOLUCIÓN",A,PANAX GINSENG 1200 mg.,PANAX GINSENG,1200 mg.,SOLUCION,"HARBIN CHANGFU PHARMACEUTICAL CO., LTD.",1.08,1.08,10.75,10.75,$10.75 - $10.75
N002914112007,FLAX SEED OIL CAPSULAS DE GELATINA BLANDA,A,2007/12/03,N002914112007,FLAX SEED OIL CAPSULAS DE GELATINA BLANDA,A,ACEITE DE SEMILLAS DE LINAZA c/LIGNANOS /LINUS USITATISSIMUM 1.02 mg.,ACEITE DE SEMILLAS DE LINAZA c/LIGNANOS /LINUS USITATISSIMUM,1.02 mg.,CAPSULAS,NATURE´S SUNSHINE PRODUCTS INC.,,,,,
N002919082021,EXTRACTO DE ARÁNDANO Y LUTEINA GNC CÁPSULAS DE GELATINA BLANDA ,A,2021/08/19,,,,,,,,,,,,,
N002922032006,GOLDENSEAL ROOT NUTRICENTER 500 mg CAPSULA,A,2006/03/22,,,,,,,,,,,,,
N002922102020,GOTU KOLA VID CAPSULAS,A,2020/10/22,,,,,,,,,,,,,
N002931102007,KARDIONAT SOLUCION,A,2007/12/07,N002931102007,KARDIONAT SOLUCION,A,Extracto de Crataegus oxycantha/ Espino albar (Hojas y Flores) 15 g. + Extracto de Passiflora incarnata/Pasiflora (sumidad) 47.5 ml. + Extracto de Plantago major/ llantén (hojas) 100 ml.,Extracto de Crataegus oxycantha/ Espino albar (Hojas y Flores) + Extracto de Passiflora incarnata/Pasiflora (sumidad) + Extracto de Plantago major/ llantén (hojas),15 g. + 47.5 ml. + 100 ml.,SOLUCION,LABORATORIO INDUSTRIAL DE PRODUCTOS NATURALES WEGERICH,0.21,0.21,25.78,25.78,$25.78 - $25.78
N003008122016,SIMPAUSE CAPSULA BLANDA,A,2016/12/08,N003008122016,SIMPAUSE CAPSULA BLANDA,A,ISOFLAVONAS DE SOYA 250 mg.,ISOFLAVONAS DE SOYA,250 mg.,CAPSULA DE GELATINA BLANDA,LABORATORIOS CHALVER DE COLOMBIA S.A.,,,,,
